case_id,query_id,query_name,site,reference_type,method,y_true,y_pred
11,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
12,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
13,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,1
14,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,1
15,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,1
16,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
19,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
20,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
21,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
23,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,1,1
25,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,1
26,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,1
27,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
28,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
29,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
30,2,心停止+低酸素性脳症,tohoku,doctor,GPT-OSS-20B,0,0
1,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
2,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
3,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
4,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
5,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
6,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
7,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
8,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
9,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
10,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
11,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
12,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
13,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
14,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
15,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
16,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
19,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
20,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
21,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
23,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
24,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,1,1
25,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
26,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
27,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
28,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
29,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,1
30,2,心停止+低酸素性脳症,tohoku,doctor,CALM3-22B,0,0
1,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
2,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
3,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
4,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
5,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
6,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
7,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
8,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
9,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
10,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
11,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
12,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
13,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
14,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
15,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
16,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
17,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
19,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
20,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
21,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
23,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,1,1
25,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
26,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
27,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
28,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
29,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,0
30,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-32B,0,1
1,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,1
2,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
3,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
4,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
5,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
6,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,1
7,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
8,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
9,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
10,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
11,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,1
12,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
13,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
14,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
15,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
16,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
19,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
20,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,1
21,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
23,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,1,0
25,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
26,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
27,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
28,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
29,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,1
30,2,心停止+低酸素性脳症,tohoku,doctor,DeepSeek-70B,0,0
1,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
2,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
3,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
4,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
5,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
6,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
7,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
8,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
9,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
10,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
11,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
12,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
13,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
14,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
15,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
16,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
19,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
20,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
21,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
23,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
25,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
26,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
27,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
28,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
29,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
30,2,心停止+低酸素性脳症,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
1,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
2,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
3,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
4,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
5,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
6,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
7,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
8,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
9,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
10,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
11,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
12,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
13,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
14,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
15,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
16,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
19,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
20,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
21,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
23,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,1,0
25,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
26,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
27,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
28,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
29,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,1
30,2,心停止+低酸素性脳症,tohoku,doctor,MedLLM-72B,0,0
1,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
2,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
3,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
4,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
5,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
6,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
7,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
8,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
9,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
10,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
11,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
12,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
13,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
14,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
15,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
16,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
17,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
18,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
19,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
20,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
21,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
22,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
23,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
24,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,1,0
25,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
26,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
27,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
28,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
29,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,1
30,2,心停止+低酸素性脳症,tohoku,doctor,ensembled,0,0
1,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
2,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
3,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
4,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
5,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
6,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
7,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
8,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
10,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
11,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
12,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
13,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
14,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
15,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
16,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
17,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
18,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
19,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,1,0
20,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
21,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
22,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
23,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
24,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
25,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
26,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
27,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
28,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
29,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,0
30,3,腹部刺創+開腹術,tohoku,doctor,keyword_search,0,1
1,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
2,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
3,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
4,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
5,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
6,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
7,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
8,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
10,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
11,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
12,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,1
13,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
14,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
15,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
16,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
17,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
18,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
19,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,1,0
20,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
21,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
22,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
23,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
24,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
25,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,1
26,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,1
27,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
28,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
29,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
30,3,腹部刺創+開腹術,tohoku,doctor,semantic_search,0,0
1,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
2,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
3,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
4,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
5,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
6,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
7,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
8,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
10,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
11,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
12,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
13,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
14,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
15,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
16,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
17,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
18,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
19,3,腹部刺創+開腹術,tohoku,doctor,bm25,1,0
20,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
21,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
22,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
23,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
24,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
25,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
26,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
27,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
28,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
29,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,0
30,3,腹部刺創+開腹術,tohoku,doctor,bm25,0,1
1,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
2,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
3,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
4,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
5,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
6,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
7,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
8,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
10,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
11,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
12,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
13,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
14,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
15,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
16,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
17,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
18,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
19,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,1,0
20,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
21,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
22,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
23,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
24,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
25,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
26,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
27,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
28,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
29,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,1
30,3,腹部刺創+開腹術,tohoku,doctor,GPT-OSS-20B,0,0
1,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
2,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
3,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
4,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
5,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
6,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
7,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
8,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
10,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
11,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
12,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
13,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
14,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
15,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
16,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
17,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
18,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
19,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,1,1
20,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
21,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
22,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
23,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
24,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
25,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
26,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
27,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
28,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,1
29,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
30,3,腹部刺創+開腹術,tohoku,doctor,CALM3-22B,0,0
1,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
2,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
3,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
4,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
5,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
6,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
7,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
8,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
9,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
10,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
11,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
12,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
13,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
14,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,1
15,3,腹部刺創+開腹術,tohoku,doctor,DeepSeek-32B,0,0
